year,id,age,sex,country,trick_treating
2017,2017_00878,12,Male,USA,Yes
2017,2017_00879,44,Male,USA,No
2017,2017_00880,40,Other,USA,Yes
2017,2017_00881,52,Male,USA,No
2017,2017_00882,53,Female,USA,No
2017,2017_00883,43,Female,USA,No
2017,2017_00884,65,Female,USA,No
2017,2017_00885,102,Unspecified,OTHER,No
2017,2017_00886,64,Male,USA,No
2017,2017_00887,44,Male,USA,No
2017,2017_00888,30,Female,USA,Yes
2017,2017_00889,51,Male,USA,No
2017,2017_00890,44,Male,USA,No
2017,2017_00891,37,Female,USA,No
2017,2017_00892,44,Male,USA,No
2017,2017_00893,58,Female,USA,No
2017,2017_00894,38,Female,USA,No
2017,2017_00895,42,Male,USA,Yes
2017,2017_00896,47,Male,USA,No
2017,2017_00897,52,Male,USA,No
2017,2017_00898,42,Male,CANADA,No
2017,2017_00899,55,Male,USA,No
2017,2017_00900,35,Female,USA,No
2017,2017_00901,36,Male,USA,No
2017,2017_00902,53,Female,USA,No
2017,2017_00903,NA,Female,USA,No
2017,2017_00904,57,Male,USA,No
2017,2017_00905,NA,Male,NA,No
2017,2017_00906,17,Female,USA,No
2017,2017_00907,30,Unspecified,USA,No
2017,2017_00908,27,Female,USA,No
2017,2017_00909,31,Male,USA,No
2017,2017_00910,43,Female,USA,No
2017,2017_00911,32,Male,USA,No
2017,2017_00912,54,Male,USA,NA
2017,2017_00913,45,Male,USA,Yes
2017,2017_00914,15,Male,USA,No
2017,2017_00915,38,Female,CANADA,No
2017,2017_00916,60,Male,USA,No
2017,2017_00917,45,Unspecified,USA,No
2017,2017_00918,43,Male,CANADA,No
2017,2017_00919,32,Female,USA,No
2017,2017_00920,47,Female,USA,No
2017,2017_00921,41,Female,USA,No
2017,2017_00922,50,Male,CANADA,No
2017,2017_00923,11,Female,USA,Yes
2017,2017_00924,28,Female,USA,Yes
2017,2017_00925,37,Female,USA,No
2017,2017_00926,34,Male,USA,No
2017,2017_00927,44,Male,USA,Yes
2017,2017_00928,48,Male,USA,No
2017,2017_00929,35,Female,USA,No
2017,2017_00930,56,Female,USA,No
2017,2017_00931,31,Female,USA,No
2017,2017_00932,NA,Unspecified,NA,NA
2017,2017_00933,52,Male,USA,No
2017,2017_00934,50,Female,USA,No
2017,2017_00935,12,Female,USA,No
2017,2017_00936,55,Male,USA,No
2017,2017_00937,40,Female,USA,No
2017,2017_00938,53,Male,USA,No
2017,2017_00939,37,Other,USA,No
2017,2017_00940,56,Male,USA,No
2017,2017_00941,34,Male,USA,No
2017,2017_00942,43,Female,USA,No
2017,2017_00943,69,Male,USA,No
2017,2017_00944,8,Male,USA,Yes
2017,2017_00945,42,Male,USA,No
2017,2017_00946,34,Female,USA,No
2017,2017_00947,53,Male,CANADA,Yes
2017,2017_00948,53,Male,CANADA,Yes
2017,2017_00949,37,Male,CANADA,No
2017,2017_00950,43,Male,USA,No
2017,2017_00951,50,Male,USA,No
2017,2017_00952,44,Male,USA,No
2017,2017_00953,40,Male,USA,No
2017,2017_00954,66,Male,USA,No
2017,2017_00955,12,Unspecified,USA,NA
2017,2017_00956,42,Female,USA,No
2017,2017_00957,53,Male,USA,No
2017,2017_00958,61,Male,USA,NA
2017,2017_00959,35,Male,USA,No
2017,2017_00960,43,Male,USA,No
2017,2017_00961,55,Female,OTHER,No
2017,2017_00962,18,Female,USA,No
2017,2017_00963,55,Male,USA,No
2017,2017_00964,34,Female,USA,No
2017,2017_00965,40,Male,USA,No
2017,2017_00966,49,Female,USA,No
2017,2017_00967,56,Male,USA,No
2017,2017_00968,40,Female,USA,No
2017,2017_00969,54,Male,USA,No
2017,2017_00970,34,Female,USA,No
2017,2017_00971,36,Female,USA,No
2017,2017_00972,63,Female,USA,No
2017,2017_00973,35,Female,USA,No
2017,2017_00974,40,Male,USA,No
2017,2017_00975,56,Male,USA,No
2017,2017_00976,49,Male,USA,Yes
2017,2017_00977,38,Male,OTHER,No
2017,2017_00978,46,Female,USA,Yes
2017,2017_00979,53,Female,USA,No
2017,2017_00980,44,Female,USA,No
2017,2017_00981,60,Unspecified,USA,No
2017,2017_00982,62,Female,USA,No
2017,2017_00983,42,Male,USA,Yes
2017,2017_00984,40,Male,USA,No
2017,2017_00985,46,Male,USA,No
2017,2017_00986,51,Female,USA,No
2017,2017_00987,42,Female,USA,No
2017,2017_00988,75,Male,USA,No
2017,2017_00989,43,Male,USA,No
2017,2017_00990,42,Male,USA,No
2017,2017_00991,52,Male,USA,No
2017,2017_00992,58,Male,USA,No
2017,2017_00993,41,Male,USA,No
2017,2017_00994,47,Female,CANADA,No
2017,2017_00995,37,Female,USA,No
2017,2017_00996,53,Female,USA,Yes
2017,2017_00997,NA,Female,CANADA,Yes
2017,2017_00998,36,Female,USA,Yes
2017,2017_00999,59,Male,USA,No
2017,2017_01000,37,Male,USA,No
2017,2017_01001,43,Male,USA,Yes
2017,2017_01002,61,Male,USA,No
2017,2017_01003,54,Female,USA,No
2017,2017_01004,50,Male,USA,No
2017,2017_01005,NA,Unspecified,NA,NA
2017,2017_01006,44,Female,CANADA,No
2017,2017_01007,34,Male,USA,Yes
2017,2017_01008,56,Male,USA,No
2017,2017_01009,45,Female,CANADA,No
2017,2017_01010,32,Female,USA,No
2017,2017_01011,28,Female,USA,No
2017,2017_01012,52,Male,OTHER,No
2017,2017_01013,40,Male,USA,Yes
2017,2017_01014,37,Female,USA,No
2017,2017_01015,NA,Unspecified,NA,No
2017,2017_01016,29,Female,USA,Yes
2017,2017_01017,45,Female,USA,No
2017,2017_01018,45,Female,USA,No
2017,2017_01019,53,Female,USA,No
2017,2017_01020,51,Male,USA,No
2017,2017_01021,50,Female,USA,No
2017,2017_01022,34,Male,USA,No
2017,2017_01023,34,Male,USA,No
2017,2017_01024,27,Female,USA,No
2017,2017_01025,62,Female,USA,No
2017,2017_01026,45,Male,USA,No
2017,2017_01027,35,Male,USA,No
2017,2017_01028,35,Male,USA,No
2017,2017_01029,41,Male,USA,No
2017,2017_01030,48,Male,USA,NA
2017,2017_01031,32,Male,USA,No
2017,2017_01032,40,Male,USA,Yes
2017,2017_01033,55,Male,USA,No
2017,2017_01034,38,Male,USA,No
2017,2017_01035,50,Unspecified,USA,No
2017,2017_01036,51,Male,USA,No
2017,2017_01037,43,Female,USA,No
2017,2017_01038,40,Female,USA,No
2017,2017_01039,49,Male,USA,No
2017,2017_01040,39,Male,USA,No
2017,2017_01041,58,Male,USA,No
2017,2017_01042,36,Male,CANADA,No
2017,2017_01043,45,Male,USA,No
2017,2017_01044,54,Male,USA,No
2017,2017_01045,54,Male,USA,No
2017,2017_01046,32,Male,USA,No
2017,2017_01047,42,Male,USA,No
2017,2017_01048,41,Male,USA,No
2017,2017_01049,50,Female,USA,No
2017,2017_01050,63,Female,USA,No
2017,2017_01051,42,Male,USA,No
2017,2017_01052,40,Male,USA,Yes
2017,2017_01053,32,Male,USA,No
2017,2017_01054,53,Male,USA,No
2017,2017_01055,9,Male,CANADA,Yes
2017,2017_01056,33,Male,USA,No
2017,2017_01057,41,Male,USA,NA
2017,2017_01058,44,Male,USA,No
2017,2017_01059,30,Male,USA,No
2017,2017_01060,34,Male,USA,No
2017,2017_01061,57,Female,USA,No
2017,2017_01062,37,Female,USA,No
2017,2017_01063,41,Male,CANADA,No
2017,2017_01064,40,Male,USA,No
2017,2017_01065,44,Male,USA,No
2017,2017_01066,35,Male,USA,No
2017,2017_01067,27,Male,CANADA,No
2017,2017_01068,55,Male,USA,No
2017,2017_01069,54,Male,USA,No
2017,2017_01070,65,Male,USA,No
2017,2017_01071,52,Male,USA,No
2017,2017_01072,58,Female,USA,No
2017,2017_01073,36,Male,USA,No
2017,2017_01074,58,Female,USA,No
2017,2017_01075,68,Female,USA,No
2017,2017_01076,43,Female,USA,No
2017,2017_01077,NA,Unspecified,NA,NA
2017,2017_01078,51,Male,USA,No
2017,2017_01079,50,Female,USA,No
2017,2017_01080,54,Male,OTHER,No
2017,2017_01081,45,Male,USA,No
2017,2017_01082,36,Male,USA,No
2017,2017_01083,34,Male,USA,No
2017,2017_01084,32,Male,USA,No
2017,2017_01085,28,Male,USA,No
2017,2017_01086,45,Male,USA,No
2017,2017_01087,48,Male,USA,No
2017,2017_01088,40,Female,USA,No
2017,2017_01089,50,Male,USA,No
2017,2017_01090,44,Male,USA,No
2017,2017_01091,38,Male,USA,No
2017,2017_01092,59,Female,USA,No
2017,2017_01093,53,Female,USA,No
2017,2017_01094,52,Female,CANADA,No
2017,2017_01095,61,Female,USA,No
2017,2017_01096,NA,Unspecified,NA,NA
2017,2017_01097,47,Male,USA,NA
2017,2017_01098,NA,Male,USA,No
2017,2017_01099,51,Female,USA,No
2017,2017_01100,27,Female,USA,No
2017,2017_01101,31,Male,CANADA,No
2017,2017_01102,55,Male,USA,No
2017,2017_01103,32,Male,USA,No
2017,2017_01104,43,Female,USA,No
2017,2017_01105,28,Female,USA,No
2017,2017_01106,58,Male,USA,No
2017,2017_01107,57,Female,USA,No
2017,2017_01108,61,Male,USA,No
2017,2017_01109,53,Female,USA,No
2017,2017_01110,70,Female,USA,No
2017,2017_01111,37,Female,USA,No
2017,2017_01112,34,Male,CANADA,No
2017,2017_01113,46,Male,USA,No
2017,2017_01114,22,Female,USA,No
2017,2017_01115,51,Female,USA,No
2017,2017_01116,35,Unspecified,CANADA,No
2017,2017_01117,43,Male,USA,No
2017,2017_01118,62,Female,USA,No
2017,2017_01119,31,Female,CANADA,No
2017,2017_01120,40,Male,USA,No
2017,2017_01121,55,Female,USA,No
2017,2017_01122,44,Female,USA,Yes
2017,2017_01123,42,Other,USA,No
2017,2017_01124,50,Male,USA,NA
2017,2017_01125,20,Other,USA,No
2017,2017_01126,47,Male,USA,No
2017,2017_01127,36,Male,USA,No
2017,2017_01128,41,Female,USA,No
2017,2017_01129,43,Male,USA,No
2017,2017_01130,44,Male,USA,No
2017,2017_01131,45,Female,USA,No
2017,2017_01132,52,Male,CANADA,Yes
2017,2017_01133,34,Female,USA,No
2017,2017_01134,54,Male,USA,No
2017,2017_01135,44,Male,USA,Yes
2017,2017_01136,44,Male,USA,No
2017,2017_01137,40,Female,USA,No
2017,2017_01138,38,Male,USA,Yes
2017,2017_01139,23,Female,USA,No
2017,2017_01140,47,Male,USA,No
2017,2017_01141,42,Male,USA,No
2017,2017_01142,38,Female,USA,Yes
2017,2017_01143,41,Male,USA,No
2017,2017_01144,30,Female,USA,No
2017,2017_01145,41,Male,USA,No
2017,2017_01146,50,Female,CANADA,No
2017,2017_01147,NA,Female,USA,No
2017,2017_01148,34,Male,USA,No
2017,2017_01149,52,Female,USA,No
2017,2017_01150,42,Male,OTHER,Yes
2017,2017_01151,32,Male,USA,No
2017,2017_01152,45,Male,USA,No
2017,2017_01153,45,Female,USA,No
2017,2017_01154,38,Male,USA,Yes
2017,2017_01155,51,Male,USA,No
2017,2017_01156,38,Male,USA,No
2017,2017_01157,37,Male,USA,No
2017,2017_01158,40,Male,USA,No
2017,2017_01159,24,Female,USA,No
2017,2017_01160,37,Male,USA,No
2017,2017_01161,58,Female,USA,No
2017,2017_01162,NA,Unspecified,NA,No
2017,2017_01163,30,Other,USA,NA
2017,2017_01164,30,Male,USA,No
2017,2017_01165,36,Female,USA,Yes
2017,2017_01166,31,Male,USA,No
2017,2017_01167,37,Female,USA,No
2017,2017_01168,49,Female,USA,No
2017,2017_01169,36,Male,USA,No
2017,2017_01170,35,Male,USA,No
2017,2017_01171,51,Female,USA,Yes
2017,2017_01172,34,Female,USA,No
2017,2017_01173,49,Male,USA,No
2017,2017_01174,50,Other,USA,No
2017,2017_01175,48,Female,USA,Yes
2017,2017_01176,32,Female,USA,No
2017,2017_01177,38,Female,USA,No
2017,2017_01178,37,Female,USA,No
2017,2017_01179,32,Male,USA,No
2017,2017_01180,34,Female,CANADA,No
2017,2017_01181,49,Female,USA,No
2017,2017_01182,34,Female,USA,No
2017,2017_01183,44,Female,USA,No
2017,2017_01184,72,Male,USA,No
2017,2017_01185,40,Female,UK,No
2017,2017_01186,33,Male,USA,No
2017,2017_01187,40,Female,USA,No
2017,2017_01188,47,Female,CANADA,No
2017,2017_01189,46,Female,USA,No
2017,2017_01190,28,Female,CANADA,No
2017,2017_01191,40,Male,USA,No
2017,2017_01192,33,Female,USA,Yes
2017,2017_01193,17,Other,OTHER,No
2017,2017_01194,NA,Unspecified,NA,No
2017,2017_01195,49,Female,USA,No
2017,2017_01196,31,Female,UK,No
2017,2017_01197,27,Male,USA,No
2017,2017_01198,31,Male,CANADA,No
2017,2017_01199,58,Male,USA,No
2017,2017_01200,33,Female,USA,No
2017,2017_01201,38,Male,OTHER,No
2017,2017_01202,18,Female,USA,Yes
2017,2017_01203,54,Female,USA,No
2017,2017_01204,50,Male,CANADA,NA
2017,2017_01205,39,Male,USA,No
2017,2017_01206,33,Female,UK,No
2017,2017_01207,54,Male,USA,No
2017,2017_01208,30,Female,CANADA,No
2017,2017_01209,27,Female,USA,No
2017,2017_01210,52,Male,USA,No
2017,2017_01211,35,Female,USA,Yes
2017,2017_01212,47,Male,USA,No
2017,2017_01213,49,Female,USA,Yes
2017,2017_01214,26,Female,USA,No
2017,2017_01215,32,Female,USA,No
2017,2017_01216,28,Male,USA,No
2017,2017_01217,46,Female,UK,Yes
2017,2017_01218,35,Female,OTHER,No
2017,2017_01219,43,Female,USA,No
2017,2017_01220,57,Male,USA,No
2017,2017_01221,38,Female,USA,No
2017,2017_01222,36,Male,USA,Yes
2017,2017_01223,32,Male,USA,No
2017,2017_01224,75,Male,USA,No
2017,2017_01225,45,Female,CANADA,No
2017,2017_01226,46,Male,USA,No
2017,2017_01227,34,Male,OTHER,Yes
2017,2017_01228,35,Male,USA,No
2017,2017_01229,63,Male,USA,No
2017,2017_01230,53,Male,USA,No
2017,2017_01231,NA,Female,USA,No
2017,2017_01232,61,Male,USA,No
2017,2017_01233,25,Female,OTHER,No
2017,2017_01234,43,Male,USA,No
2017,2017_01235,39,Male,OTHER,No
2017,2017_01236,42,Male,USA,No
2017,2017_01237,47,Male,USA,No
2017,2017_01238,20,Male,USA,No
2017,2017_01239,43,Male,UK,No
2017,2017_01240,21,Male,USA,No
2017,2017_01241,39,Female,USA,No
2017,2017_01242,49,Male,USA,NA
2017,2017_01243,42,Male,UK,No
2017,2017_01244,40,Male,USA,No
2017,2017_01245,45,Male,OTHER,Yes
2017,2017_01246,43,Male,USA,No
2017,2017_01247,12,Female,USA,Yes
2017,2017_01248,36,Male,USA,No
2017,2017_01249,46,Male,OTHER,No
2017,2017_01250,33,Female,CANADA,No
2017,2017_01251,58,Female,USA,Yes
2017,2017_01252,58,Female,USA,No
2017,2017_01253,63,Male,USA,No
2017,2017_01254,32,Male,USA,No
2017,2017_01255,58,Female,USA,No
2017,2017_01256,56,Male,USA,No
2017,2017_01257,NA,Unspecified,USA,No
2017,2017_01258,36,Female,UK,No
2017,2017_01259,41,Male,USA,Yes
2017,2017_01260,34,Female,USA,No
2017,2017_01261,34,Female,USA,No
2017,2017_01262,48,Female,USA,No
2017,2017_01263,61,Male,USA,No
2017,2017_01264,43,Male,USA,No
2017,2017_01265,49,Female,UK,No
2017,2017_01266,40,Male,USA,No
2017,2017_01267,57,Male,USA,No
2017,2017_01268,56,Female,OTHER,No
2017,2017_01269,49,Male,USA,No
2017,2017_01270,35,Male,USA,No
2017,2017_01271,38,Female,USA,Yes
2017,2017_01272,46,Female,USA,No
2017,2017_01273,39,Male,USA,No
2017,2017_01274,NA,Unspecified,NA,NA
2017,2017_01275,44,Male,USA,No
2017,2017_01276,38,Female,USA,No
2017,2017_01277,36,Female,USA,No
2017,2017_01278,33,Female,USA,No
2017,2017_01279,27,Female,UK,No
2017,2017_01280,60,Female,USA,No
2017,2017_01281,45,Male,USA,No
2017,2017_01282,37,Male,OTHER,Yes
2017,2017_01283,58,Male,USA,No
2017,2017_01284,37,Male,USA,No
2017,2017_01285,58,Male,USA,No
2017,2017_01286,65,Male,USA,No
2017,2017_01287,60,Male,USA,No
2017,2017_01288,49,Female,USA,No
2017,2017_01289,51,Male,USA,No
2017,2017_01290,36,Male,USA,No
2017,2017_01291,36,Female,USA,Yes
2017,2017_01292,25,Unspecified,USA,No
2017,2017_01293,38,Male,USA,Yes
2017,2017_01294,54,Male,USA,No
2017,2017_01295,60,Female,USA,No
2017,2017_01296,NA,Unspecified,NA,NA
2017,2017_01297,23,Female,OTHER,NA
2017,2017_01298,34,Male,USA,No
2017,2017_01299,47,Male,USA,No
2017,2017_01300,30,Female,USA,No
2017,2017_01301,43,Female,USA,No
2017,2017_01302,39,Unspecified,CANADA,No
2017,2017_01303,52,Female,USA,No
2017,2017_01304,36,Female,USA,No
2017,2017_01305,65,Male,USA,No
2017,2017_01306,37,Male,USA,Yes
2017,2017_01307,56,Male,USA,No
2017,2017_01308,49,Male,USA,No
2017,2017_01309,8,Female,USA,Yes
2017,2017_01310,33,Male,USA,No
2017,2017_01311,29,Male,USA,No
2017,2017_01312,46,Female,USA,No
2017,2017_01313,40,Male,USA,No
2017,2017_01314,67,Male,USA,No
2017,2017_01315,30,Male,USA,No
2017,2017_01316,25,Female,OTHER,No
2017,2017_01317,45,Male,USA,No
2017,2017_01318,56,Male,USA,No
2017,2017_01319,13,Male,USA,No
2017,2017_01320,51,Male,CANADA,No
2017,2017_01321,30,Male,USA,No
2017,2017_01322,55,Male,USA,No
2017,2017_01323,50,Male,USA,No
2017,2017_01324,50,Male,USA,No
2017,2017_01325,44,Male,USA,Yes
2017,2017_01326,47,Male,UK,No
2017,2017_01327,49,Male,USA,No
2017,2017_01328,55,Male,USA,No
2017,2017_01329,50,Male,USA,No
2017,2017_01330,28,Male,USA,No
2017,2017_01331,42,Male,USA,No
2017,2017_01332,NA,Female,USA,Yes
2017,2017_01333,38,Male,USA,No
2017,2017_01334,31,Male,USA,No
2017,2017_01335,52,Male,USA,No
2017,2017_01336,29,Male,USA,No
2017,2017_01337,33,Female,USA,No
2017,2017_01338,45,Male,USA,NA
2017,2017_01339,NA,Unspecified,USA,No
2017,2017_01340,38,Female,USA,No
2017,2017_01341,45,Male,CANADA,No
2017,2017_01342,57,Male,USA,NA
2017,2017_01343,52,Female,USA,No
2017,2017_01344,46,Male,USA,No
2017,2017_01345,46,Male,USA,No
2017,2017_01346,NA,Unspecified,NA,NA
2017,2017_01347,36,Female,USA,No
2017,2017_01348,48,Female,USA,No
2017,2017_01349,47,Male,USA,No
2017,2017_01350,43,Female,USA,No
2017,2017_01351,28,Female,USA,No
2017,2017_01352,40,Unspecified,USA,No
2017,2017_01353,34,Male,USA,No
2017,2017_01354,62,Female,USA,No
2017,2017_01355,35,Male,USA,No
2017,2017_01356,NA,Male,USA,No
2017,2017_01357,60,Male,USA,No
2017,2017_01358,37,Male,USA,No
2017,2017_01359,49,Female,USA,No
2017,2017_01360,40,Unspecified,USA,No
2017,2017_01361,33,Male,USA,No
2017,2017_01362,55,Male,USA,No
2017,2017_01363,44,Male,USA,Yes
2017,2017_01364,29,Female,USA,No
2017,2017_01365,45,Male,USA,Yes
2017,2017_01366,65,Male,USA,No
2017,2017_01367,48,Female,USA,No
2017,2017_01368,45,Unspecified,USA,No
2017,2017_01369,44,Female,USA,Yes
2017,2017_01370,38,Male,USA,No
2017,2017_01371,44,Female,USA,No
2017,2017_01372,7,Male,CANADA,Yes
2017,2017_01373,44,Female,USA,No
2017,2017_01374,37,Female,USA,Yes
2017,2017_01375,37,Male,USA,No
2017,2017_01376,33,Female,USA,No
2017,2017_01377,55,Female,USA,No
2017,2017_01378,63,Male,USA,No
2017,2017_01379,32,Male,OTHER,No
2017,2017_01380,48,Male,USA,Yes
2017,2017_01381,33,Male,USA,No
2017,2017_01382,30,Male,USA,No
2017,2017_01383,35,Male,USA,No
2017,2017_01384,49,Female,OTHER,No
2017,2017_01385,42,Male,USA,No
2017,2017_01386,43,Male,USA,Yes
2017,2017_01387,14,Unspecified,USA,Yes
2017,2017_01388,43,Male,USA,NA
2017,2017_01389,NA,Male,NA,No
2017,2017_01390,57,Male,USA,No
2017,2017_01391,51,Male,USA,Yes
2017,2017_01392,NA,Male,USA,No
2017,2017_01393,43,Male,USA,No
2017,2017_01394,47,Male,CANADA,NA
2017,2017_01395,35,Male,USA,No
2017,2017_01396,32,Male,USA,No
2017,2017_01397,55,Female,USA,No
2017,2017_01398,37,Male,USA,No
2017,2017_01399,53,Male,USA,No
2017,2017_01400,54,Male,OTHER,No
2017,2017_01401,27,Female,USA,No
2017,2017_01402,40,Male,USA,No
2017,2017_01403,40,Female,USA,No
2017,2017_01404,43,Male,USA,No
2017,2017_01405,28,Male,USA,No
2017,2017_01406,23,Female,USA,No
2017,2017_01407,54,Male,CANADA,No
2017,2017_01408,41,Male,USA,No
2017,2017_01409,49,Male,USA,No
2017,2017_01410,43,Female,NA,Yes
2017,2017_01411,26,Female,USA,No
2017,2017_01412,90,Male,USA,Yes
2017,2017_01413,40,Male,USA,No
2017,2017_01414,55,Male,USA,No
2017,2017_01415,28,Male,USA,No
2017,2017_01416,28,Female,USA,No
2017,2017_01417,31,Male,CANADA,No
2017,2017_01418,44,Female,OTHER,No
2017,2017_01419,41,Male,USA,No
2017,2017_01420,36,Female,USA,No
2017,2017_01421,27,Female,USA,Yes
2017,2017_01422,39,Female,CANADA,No
2017,2017_01423,41,Female,USA,No
2017,2017_01424,13,Male,USA,Yes
2017,2017_01425,21,Female,USA,No
2017,2017_01426,53,Male,USA,No
2017,2017_01427,33,Female,USA,No
2017,2017_01428,62,Female,USA,No
2017,2017_01429,15,Female,USA,Yes
2017,2017_01430,40,Female,USA,No
2017,2017_01431,61,Male,USA,NA
2017,2017_01432,59,Male,USA,No
2017,2017_01433,53,Female,USA,No
2017,2017_01434,26,Female,USA,No
2017,2017_01435,24,Unspecified,USA,NA
2017,2017_01436,36,Male,OTHER,No
2017,2017_01437,35,Female,CANADA,No
2017,2017_01438,43,Male,USA,No
2017,2017_01439,40,Male,USA,NA
2017,2017_01440,45,Female,USA,Yes
2017,2017_01441,47,Male,USA,No
2017,2017_01442,100,Unspecified,NA,No
2017,2017_01443,51,Male,USA,No
2017,2017_01444,70,Male,USA,No
2017,2017_01445,17,Other,CANADA,No
2017,2017_01446,42,Female,USA,No
2017,2017_01447,53,Female,USA,No
2017,2017_01448,56,Female,USA,No
2017,2017_01449,33,Male,USA,No
2017,2017_01450,61,Male,USA,Yes
2017,2017_01451,43,Male,USA,No
2017,2017_01452,32,Unspecified,CANADA,No
2017,2017_01453,NA,Male,NA,No
2017,2017_01454,38,Female,USA,No
2017,2017_01455,59,Male,USA,No
2017,2017_01456,26,Female,USA,No
2017,2017_01457,36,Female,USA,No
2017,2017_01458,46,Female,USA,No
2017,2017_01459,48,Female,USA,No
2017,2017_01460,36,Female,USA,No
2017,2017_01461,61,Male,USA,No
2017,2017_01462,70,Male,USA,No
2017,2017_01463,30,Male,USA,No
2017,2017_01464,62,Male,USA,No
2017,2017_01465,35,Female,OTHER,No
2017,2017_01466,63,Male,USA,No
2017,2017_01467,46,Male,USA,Yes
2017,2017_01468,39,Male,USA,Yes
2017,2017_01469,32,Male,CANADA,No
2017,2017_01470,11,Female,USA,Yes
2017,2017_01471,52,Female,USA,No
2017,2017_01472,49,Female,USA,Yes
2017,2017_01473,44,Female,USA,No
2017,2017_01474,39,Male,USA,Yes
2017,2017_01475,37,Male,USA,No
2017,2017_01476,39,Male,USA,No
2017,2017_01477,53,Male,OTHER,No
2017,2017_01478,22,Male,USA,No
2017,2017_01479,42,Male,CANADA,No
2017,2017_01480,9,Male,USA,No
2017,2017_01481,37,Female,USA,No
2017,2017_01482,57,Male,USA,No
2017,2017_01483,37,Male,USA,No
2017,2017_01484,30,Female,USA,No
2017,2017_01485,29,Other,USA,No
2017,2017_01486,53,Female,CANADA,No
2017,2017_01487,45,Male,USA,No
2017,2017_01488,NA,Unspecified,NA,No
2017,2017_01489,76,Male,USA,No
2017,2017_01490,47,Male,USA,No
2017,2017_01491,6,Male,USA,Yes
2017,2017_01492,41,Female,USA,No
2017,2017_01493,37,Male,USA,No
2017,2017_01494,33,Male,CANADA,Yes
2017,2017_01495,34,Male,USA,NA
2017,2017_01496,100,Unspecified,USA,No
2017,2017_01497,33,Male,USA,No
2017,2017_01498,52,Female,USA,No
2017,2017_01499,51,Female,USA,No
2017,2017_01500,34,Female,USA,No
2017,2017_01501,33,Male,USA,No
2017,2017_01502,48,Male,CANADA,No
2017,2017_01503,NA,Unspecified,OTHER,Yes
2017,2017_01504,35,Female,USA,No
2017,2017_01505,32,Male,USA,No
2017,2017_01506,35,Male,CANADA,No
2017,2017_01507,16,Male,USA,Yes
2017,2017_01508,36,Male,USA,No
2017,2017_01509,61,Male,USA,No
2017,2017_01510,36,Male,USA,Yes
2017,2017_01511,NA,Unspecified,NA,NA
2017,2017_01512,59,Male,CANADA,No
2017,2017_01513,33,Male,USA,Yes
2017,2017_01514,47,Male,USA,No
2017,2017_01515,35,Male,USA,No
2017,2017_01516,37,Male,UK,No
2017,2017_01517,49,Male,USA,No
2017,2017_01518,61,Female,USA,Yes
2017,2017_01519,62,Female,USA,No
2017,2017_01520,35,Male,USA,No
2017,2017_01521,49,Male,CANADA,No
2017,2017_01522,33,Male,USA,No
2017,2017_01523,27,Female,USA,No
2017,2017_01524,48,Male,USA,No
2017,2017_01525,36,Male,USA,No
2017,2017_01526,36,Female,USA,No
2017,2017_01527,21,Female,USA,No
2017,2017_01528,41,Male,USA,Yes
2017,2017_01529,37,Male,USA,No
2017,2017_01530,45,Male,USA,No
2017,2017_01531,30,Other,USA,No
2017,2017_01532,32,Male,USA,No
2017,2017_01533,61,Male,USA,No
2017,2017_01534,52,Male,USA,No
2017,2017_01535,46,Male,USA,No
2017,2017_01536,34,Female,USA,No
2017,2017_01537,36,Male,USA,No
2017,2017_01538,49,Male,USA,No
2017,2017_01539,35,Female,USA,No
2017,2017_01540,30,Female,USA,NA
2017,2017_01541,49,Male,USA,NA
2017,2017_01542,48,Male,USA,No
2017,2017_01543,43,Male,USA,Yes
2017,2017_01544,50,Male,USA,Yes
2017,2017_01545,34,Male,USA,No
2017,2017_01546,36,Male,USA,No
2017,2017_01547,32,Female,USA,No
2017,2017_01548,30,Male,USA,No
2017,2017_01549,53,Male,USA,No
2017,2017_01550,32,Male,USA,No
2017,2017_01551,NA,Female,USA,No
2017,2017_01552,NA,Unspecified,USA,No
2017,2017_01553,63,Male,USA,No
2017,2017_01554,39,Other,USA,No
2017,2017_01555,47,Female,USA,No
2017,2017_01556,64,Male,USA,Yes
2017,2017_01557,NA,Female,USA,No
2017,2017_01558,71,Female,USA,No
2017,2017_01559,34,Male,USA,No
2017,2017_01560,34,Female,CANADA,No
2017,2017_01561,27,Male,USA,No
2017,2017_01562,NA,Female,USA,No
2017,2017_01563,57,Female,USA,No
2017,2017_01564,47,Male,USA,No
2017,2017_01565,44,Male,USA,No
2017,2017_01566,36,Male,USA,NA
2017,2017_01567,44,Male,USA,No
2017,2017_01568,49,Female,USA,No
2017,2017_01569,50,Male,USA,Yes
2017,2017_01570,63,Female,USA,No
2017,2017_01571,27,Female,USA,No
2017,2017_01572,48,Male,USA,No
2017,2017_01573,48,Male,USA,No
2017,2017_01574,56,Male,USA,No
2017,2017_01575,45,Unspecified,USA,No
2017,2017_01576,42,Female,USA,No
2017,2017_01577,43,Male,CANADA,No
2017,2017_01578,35,Female,UK,No
2017,2017_01579,36,Male,USA,No
2017,2017_01580,30,Male,USA,No
2017,2017_01581,42,Male,USA,No
2017,2017_01582,44,Female,USA,No
2017,2017_01583,58,Male,USA,No
2017,2017_01584,43,Male,CANADA,No
2017,2017_01585,21,Female,USA,Yes
2017,2017_01586,27,Female,CANADA,No
